deceive, "속이다"
hospitable, "친절한"
quicken, "빨라지다"
temptation, "유혹"
spokesperson, "대변인"
multiple, "다수의"
conditional, "조건부의"
punctual, "시간을 엄수하는"
imbalance, "불균형"
presume, "가정하다"
short-cut, "지름길"
second-hand, "중고의"
straightforward, "솔직한"
cholesterol, "콜레스테롤"
infection, "감염"
changeable, "변덕스러운"
anticipation, "기대"
rust, "녹"
bare, "벌거벗은"
lust, "욕망"
fate, "운명"
consulate, "영사관"
ruin, "망치다"
register, "등록하다"
destroy, "파괴하다"
breed, "품종"
literally, "말 그대로"
cease, "중단하다"
vanish, "사라지다"
sacrifice, "희생"
stare, "응시하다"
period, "기간"
abstract, "추상적인"
rescue, "구조하다"
transport, "수송하다"
successive, "연속적인"
emphasize, "강조하다"
fruitful, "결실 있는"
magnificent, "웅장한"
dedicate, "헌신하다"
routine, "일상"
descend, "내려가다"
therapy, "치료"
fairly, "상당히"
debate, "토론"
fundamental, "근본적인"
ban, "금지하다"
defect, "결함"
bankrupt, "파산한"
overtake, "추월하다"
treatment, "처치"
volunteer, "자원봉사"
convention, "관습, 회의"
security, "보안"
cargo, "화물"
intersection, "교차로"
anxious, "걱정스러운"
rectify, "수정하다"
budget, "예산"
corporation, "기업"
fare, "요금"
committee, "위원회"
union, "조합"
device, "장치"
asset, "자산"
examine, "조사하다"
reimburse, "상환하다"
shipment, "선적"
polish, "광택"
stationery, "문구류"
branch, "지점"
missing, "분실된"
malfunction, "오작동"
innovative, "혁신적인"
dramatically, "극적으로"
narrow, "좁은"
overhead, "머리 위의, 경상비"
unoccupied, "비어 있는"
division, "부서"
contact, "연락"
agree, "동의하다"
calculate, "계산하다"
aspect, "측면"
auction, "경매"
rate, "비율"
face, "직면하다"
alter, "바꾸다"
wage, "임금"
official, "공식적인"
contract, "계약"
impression, "인상"
strike, "파업, 치다"
elaborate, "정교한"
installment, "할부"
acclaim, "칭송하다"
obsolete, "구식의"
deteriorate, "악화되다"
thoroughly, "철저히"
seasonal, "계절적인"
board, "이사회"
match, "경기"
payroll, "급여 명부"
enroll, "등록하다"
memorandum, "메모"
auditorium, "강당"
mutual, "상호의"
argue, "논쟁하다"
insult, "모욕하다"
shrink, "줄어들다"
oppressive, "압박하는"
currency, "통화"
proficient, "능숙한"
premium, "보험료"
survey, "조사"
recruit, "모집하다"
inflation, "인플레이션"
deficit, "적자"
declare, "선언하다"
petition, "청원"
entail, "수반하다"
expenditure, "지출"
portfolio, "포트폴리오"
organization, "조직"
prohibit, "금지하다"
satellite, "위성"
outfit, "의상"
numerous, "수많은"
gauge, "측정기"
forecast, "예보"
stir, "휘젓다"
largely, "주로"
slightly, "약간"
eventually, "결국"
capable, "할 수 있는"
considerable, "상당한"
superior, "우월한"
exception, "예외"
commodity, "상품"
notification, "통보"
presumably, "아마도"
cite, "인용하다"
comprehensive, "종합적인"
dilute, "희석하다"
incidental, "부수적인"
lucrative, "수익성이 좋은"
marginal, "미미한"
monopoly, "독점"
precipitation, "강수량"
drape, "걸치다"
relatively, "상대적으로"
wane, "약해지다"
confirmation, "확인"
allocate, "할당하다"
disperse, "흩어지다"
custody, "관리, 양육권"
sufficiently, "충분히"
lax, "느슨한"
particularly, "특히"
remittance, "송금"
expedite, "신속히 처리하다"
compatible, "호환되는"
conjunction, "결합"
irrelevant, "무관한"
skilled, "숙련된"
live, "살다, 생방송의"
apparel, "의류"
properly, "적절히"
reveal, "드러내다"
announcement, "공지"
forfeit, "몰수당하다"
gratuity, "팁"
inherently, "본질적으로"
realistically, "현실적으로"
unanimous, "만장일치의"
confiscate, "압수하다"
procrastinate, "미루다"
normal, "정상적인"
periodical, "정기 간행물"
provision, "공급"
sophisticated, "세련된"
dignitary, "고위 인사"
existing, "기존의"
cautiously, "조심스럽게"
concurrently, "동시에"
inaugurate, "취임시키다"
unlimited, "무제한의"
incompetent, "무능한"
occasionally, "가끔"
characteristic, "특징"
illustrate, "설명하다"
struggle, "투쟁하다"
reward, "보상"
current, "현재의"
revolutionary, "혁명적인"
proportion, "비율"
drought, "가뭄"
utility, "공공 요금, 유용성"
diminish, "줄어들다"
complement, "보완하다"
fine, "좋은, 벌금"
incentive, "동기"
widely, "널리"
award, "상"
modify, "수정하다"
unexpected, "예상치 못한"
praise, "칭찬"
fuel, "연료"
attraction, "관광 명소"
dispute, "분쟁"
convey, "전달하다"
compromise, "타협"
abolish, "폐지하다"
speculation, "추측"
solution, "해결책"
prevention, "예방"
precisely, "정확히"
differ, "다르다"
establish, "설립하다"
evaluate, "평가하다"
certification, "증명"
embassy, "대사관"
appearance, "외모"
deliberate, "고의적인"
controversy, "논란"
fragile, "깨지기 쉬운"
innate, "타고난"
accelerate, "가속하다"
refrain, "자제하다"
delicate, "섬세한"
aptitude, "적성"
advocate, "지지하다"
antibiotic, "항생제"
attorney, "변호사"
congestion, "혼잡"
deplete, "고갈시키다"
detach, "떼다"
emission, "배출"
enact, "제정하다"
enforce, "집행하다"
eradicate, "근절하다"
exploit, "이용하다, 착취하다"
fraud, "사기"
forbid, "금지하다"
legislation, "법률"
illegible, "읽기 어려운"
improvise, "즉흥적으로 하다"
insulation, "절연, 단열"
litigation, "소송"
undoubtedly, "의심할 여지 없이"
contingent, "여하에 달린"
exotic, "이국적인"
scent, "향기"
devastate, "황폐화시키다"
duration, "지속 기간"
beforehand, "미리"
patent, "특허"
perception, "인식"
preside, "주재하다"
succinct, "간결한"
susceptible, "영향을 받기 쉬운"
trigger, "촉발시키다"
adhere, "고수하다"
adjourn, "중단하다"
apprehensive, "불안한"
obstruct, "방해하다"
confront, "직면하다"
thrive, "번영하다"
bilateral, "쌍방의"
chronological, "연대순의"
endorse, "지지하다"
fabricate, "조작하다"
curtail, "삭감하다"
embargo, "통상 금지"
contend, "다투다"
equivalent, "상당하는"
conglomerate, "복합 기업"
rigid, "엄격한"
waive, "포기하다"
consolidate, "통합하다"
discrepancy, "불일치"
sturdy, "견고한"
unwavering, "변함없는"
reciprocal, "상호 간의"
stance, "입장"
offset, "상쇄하다"
slowdown, "경기 후퇴"
attribute, "의 탓으로 돌리다"
connoisseur, "감정가"
closely, "긴밀히"
ratio, "비율"
bond, "결속, 채권"
defer, "연기하다"
flood, "홍수"
censorship, "검열"
rapidly, "빠르게"
customize, "주문 제작하다"
inconsistency, "불일치"
justify, "정당화하다"
reorganize, "재편성하다"
turnover, "매출, 이직률"
uphold, "지지하다"
collapse, "붕괴하다"
contributor, "기여자"
dividend, "배당금"
seriously, "심각하게"
carelessly, "부주의하게"
habitat, "서식지"
insubordinate, "불복종하는"
liability, "부채, 책임"
retaliation, "보복"
seating, "좌석 배치"
annulment, "무효 선언"
supplement, "보충"
alumni, "졸업생"
commerce, "상업"
disclose, "공개하다"
emerge, "나타나다"
eminent, "저명한"
genuine, "진실한"
monetary, "금융의"
solely, "오로지"
conserve, "보존하다"
impending, "임박한"
advisable, "권장할 만한"
circumscribe, "제한하다"
instantly, "즉시"
judge, "판사"
fortify, "강화하다"
discharge, "방출하다"
coherent, "일관성 있는"
ledger, "회계 장부"
bilingual, "2개 국어 구사"
provide, "제공하다"
proximity, "근접"
purify, "정화하다"
aspiration, "열망"
deadlock, "교착"
deal, "거래"
ecology, "생태"
flourish, "번성하다"
implication, "영향"
conform, "따르다"
deviate, "벗어나다"
evidently, "분명히"
infusion, "주입"
migration, "이동"
clout, "영향력"
occupation, "직업"
depot, "창고"
exhibition, "전시"
benefit, "이익"
detour, "우회"
divert, "전환하다"
comprehensive, "종합적인"
foresee, "예견하다"
unstable, "불안정한"
degree, "정도, 학위"
swap, "교환하다"
constructive, "건설적인"
desirable, "바람직한"
sewage, "하수"
cultivation, "재배"
dose, "복용량"
prospect, "전망"
soar, "치솟다"
utensil, "도구"
violation, "위반"
disaster, "재난"
strictly, "엄격히"
abate, "줄어들다"
envision, "구상하다"
liquidate, "청산하다"
scenic, "경치가 좋은"
screen, "화면"
earnings, "소득"
regulate, "규제하다"
faction, "파벌"
survive, "생존하다"
conservative, "보수적인"
burst, "터지다"
volume, "부피, 양"
pursue, "추구하다"
frame, "틀"
container, "용기"
vital, "중요한"
promotion, "홍보, 승진"
competition, "경쟁"
mention, "언급하다"
fabric, "천"
residence, "주택"
include, "포함하다"
annual, "연례의"
install, "설치하다"
damaged, "손상된"
advertisement, "광고"
recently, "최근에"
cash, "현금"
collection, "수집"
handle, "취급하다"
form, "서식"
earn, "벌다"
factor, "요인"
qualification, "자격"
unique, "독특한"
confusion, "혼란"
attendee, "참석자"
discuss, "논의하다"
laundry, "세탁"
average, "평균"
demonstrate, "보여주다"
inquire, "문의하다"
resignation, "사직"
shortly, "곧"
duplicate, "사본"
location, "위치"
request, "요청"
carton, "판지 상자"
relocate, "이전하다"
regular, "규칙적인"
